Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
1.570083   290.508785   2057.524058   2898.247963   4175.643473
1.576333   293.555248   2067.359022   2781.293954   4144.316149
1.582583   290.311435   2097.778338   2665.135295   4140.595692
1.588833   300.747299   2069.386216   3043.310305   4140.572445
1.595083   293.337295   2039.324533   2566.388495   4112.635349
1.601333   284.212825   2008.054068   2276.027546   3991.453591
1.607583   256.125006   1955.397516   2476.345734   3969.980745
1.613833   205.504987   2013.523828   2615.345299   3963.191508
1.620083   1802.498952   2601.214478   3896.785412   4394.278022
1.626333   223.030966   1780.340433   2485.750688   3928.486975
1.632583   306.856907   1804.618403   2454.323631   3954.807205
1.638833   335.951828   1939.897766   2470.516906   3987.471428
1.645083   332.953281   1954.995650   2353.825825   3992.426548
1.651333   331.482399   1930.329381   2312.896278   4031.870324
1.657583   328.130544   1960.653127   2308.663812   4047.652596
1.663833   333.384336   1924.932168   2274.004276   4068.708308
1.670083   328.358936   1940.139957   2264.204136   4093.562119
1.676333   331.276418   1991.446397   2276.455913   4122.131822
1.682583   337.696264   2039.743300   2389.448224   4010.265345
1.688833   335.316787   2046.267565   2473.964424   3965.367538
1.695083   329.485038   2073.663259   2496.973505   3673.236207
1.701333   328.072329   2054.592946   2801.379051   4039.463830
1.707583   325.875387   2016.739818   2912.330919   4155.392136
1.713833   330.367811   2015.220007   2893.393631   4048.566247
1.720083   331.680375   1983.112132   2850.071116   3957.748796
1.726333   322.999674   1990.609913   2780.322919   3933.227686
1.732583   313.268938   1934.249567   2772.269653   3959.630985
1.738833   315.662523   1880.975411   2736.115198   3947.925143
1.745083   324.109452   1900.180525   2697.941701   3944.254901
1.751333   317.138991   1872.999715   2784.185125   3936.826635
1.757583   310.732525   1870.077833   2778.130379   3931.883322
1.763833   305.031536   1883.848405   2716.087628   3942.438544
1.770083   304.373095   1889.506569   2791.051725   3980.280138
1.776333   302.875721   1848.796300   2772.172277   3965.277607
1.782583   309.358463   1758.473103   2776.840778   3933.951853
1.788833   302.552957   1841.474586   2769.580841   3918.880381
1.795083   296.005468   1933.938527   2775.982564   3912.708687
1.801333   291.142232   1951.678909   3443.974304   3968.330922
1.807583   285.425690   2134.672521   3548.363869   4231.625994
1.813833   280.522289   2301.559398   3705.587300   4213.226321
1.820083   260.432226   2171.656122   3658.714049   4121.604642
1.826333   251.766957   2079.056026   3636.007685   4214.604042
1.832583   271.250735   2081.937034   3626.604803   4110.754257
1.838833   249.427397   2054.854760   3674.943772   4078.732431
1.845083   298.086527   2076.393127   3685.165410   4051.214151
1.851333   303.547749   2095.217382   3384.578936   4122.030671
1.857583   267.204886   2060.536779   3458.725503   4194.453727
1.863833   321.278417   2114.472386   3639.883414   3803.038590
1.870083   355.231015   1939.874675   3097.646566   3847.266674
1.876333   424.435155   1936.498764   3389.874898   3985.415688
1.882583   831.291515   2095.548327   3452.690164   4032.525429
1.888833   367.757891   1969.648781   3582.953686   3611.309278
1.895083   323.005554   1743.531647   3069.973354   3799.588428
1.901333   605.107469   2095.684239   3311.882943   3882.494749
1.907583   681.780231   2152.226586   3266.395309   3919.486399
1.913833   765.669141   1978.580033   3357.130457   3798.324044
1.920083   836.754631   1423.179272   3134.155578   3641.783605
1.926333   1017.746618   1867.134351   3069.408426   3760.429202
1.932583   931.817021   2126.528606   3177.645615   3934.427499
1.938833   864.353666   2021.349166   3261.764580   4048.744392
1.945083   862.675364   1993.084825   3292.040822   4084.939476
1.951333   802.228058   1984.385725   3308.181652   4189.259799
1.957583   788.039583   1919.017180   3226.911059   4190.068631
1.963833   948.440602   1826.490731   2978.367254   4197.730014
1.970083   961.749486   1710.315118   3106.985811   4254.264355
1.976333   789.443686   1692.471619   3266.730371   4148.077624
1.982583   821.809367   1594.230079   3235.763572   4175.061215
1.988833   915.082643   1702.436551   3670.027007   --undefined--
1.995083   759.085000   1874.822946   3274.764647   4249.897252
2.001333   822.252112   1783.330484   3087.326461   4306.211248
2.007583   910.065563   1699.883838   2982.829988   4265.128911
2.013833   1143.489525   1351.000507   2887.212514   4246.945840
2.020083   1327.296468   1574.882260   2760.589698   4261.911629
2.026333   1158.858815   1675.947887   2853.257924   4268.294437
2.032583   970.847846   1926.046362   2968.169541   4281.170661
2.038833   966.552092   2240.957713   3641.006127   4375.777354
2.045083   801.507640   2121.356004   3873.796811   4153.451390
2.051333   660.320662   2053.967766   3137.066327   4101.941010
2.057583   642.203384   1967.964971   3861.408724   4066.527310
2.063833   893.641630   2093.299264   3944.210077   4568.986705
2.070083   1566.201107   2126.015260   3965.623204   4432.362280
2.076333   1891.903803   2027.447405   3926.643850   4254.346927
2.082583   1747.363668   2646.032920   3937.834059   4239.588221
2.088833   1738.089554   2773.690070   3934.042294   4133.428041
2.095083   1654.995976   3456.117262   3690.302670   4006.753884
2.101333   1671.353795   3157.247347   3714.826375   4387.151588
2.107583   1850.525949   2261.729424   3609.107036   4433.947423
2.113833   1262.000761   2213.649987   3634.970733   4354.104295
2.120083   282.934941   1905.489364   3403.824815   3836.859016
2.126333   315.962060   2094.929929   3681.214621   3947.837753
2.132583   303.038623   1851.016701   2476.384545   3699.888411
2.138833   292.454691   1592.732055   2194.567520   3704.905731
2.145083   290.140637   2204.536415   3720.418926   4675.062075
2.151333   257.874184   2146.326434   3653.430222   4156.844966
2.157583   232.719519   2035.033661   3463.058202   4429.368769
2.163833   214.786586   1239.073285   2924.509160   3750.710573
2.170083   210.354517   1776.590299   2638.827973   3772.432746
2.176333   208.582156   1261.244360   2370.917065   3872.777443
2.182583   203.123378   1285.426216   2774.132071   3866.172058
2.188833   198.081038   1307.218309   2936.679958   4031.895184
2.195083   195.753281   1279.705636   3054.997366   4112.760867
2.201333   195.893622   1741.483975   3554.700136   3678.312256
2.207583   199.436966   1400.294145   2956.574111   3941.467793
2.213833   205.398200   1762.233051   3123.695512   3786.836822
2.220083   205.136926   2046.305777   3038.575385   4080.633754
2.226333   276.713751   2096.855236   3113.596092   4128.041951
2.232583   434.979056   2159.317342   2406.305164   4026.783835
2.238833   442.755002   1236.886057   2372.039711   3676.080018
2.245083   470.870765   1256.284872   2376.663914   3583.337097
2.251333   486.615656   1292.843744   2378.974277   3455.654890
2.257583   517.931955   1321.311983   2390.924989   3451.180088
2.263833   545.537459   1357.484881   2408.410112   3432.800082
2.270083   556.770493   1389.705918   2405.398901   3390.847470
2.276333   595.535410   1452.727948   2410.888005   3399.592393
2.282583   634.857198   1525.570402   2426.326221   3415.920959
2.288833   642.159269   1573.447914   2468.585693   3403.118125
2.295083   654.355203   1592.788675   2480.785129   3401.220460
2.301333   657.681954   1585.785840   2476.049456   3387.345780
2.307583   660.914969   1591.768270   2466.216916   3342.362763
2.313833   646.325449   1627.010534   2464.333275   3365.900457
2.320083   640.677377   1647.475861   2465.050581   3371.639136
2.326333   630.011153   1666.063300   2467.879438   3347.144952
2.332583   624.875774   1690.321685   2475.864640   3333.505252
2.338833   603.823809   1710.224776   2475.682012   3287.223516
2.345083   590.615544   1763.224821   2477.075722   3266.651711
2.351333   600.853864   1775.697832   2499.757766   3279.271588
2.357583   581.457325   1808.226259   2507.772666   3354.570528
2.363833   532.271233   1866.326071   2524.717296   3570.421183
2.370083   513.443256   1899.387427   2564.688919   3743.321809
2.376333   500.829315   1924.538779   2598.413742   3818.431599
2.382583   492.296136   1974.939614   2633.068351   3846.360956
2.388833   456.002136   2001.733907   2673.299349   3915.403625
2.395083   439.173179   2010.208430   2696.830811   3945.661636
2.401333   436.169875   2041.183361   2689.812758   3994.683638
2.407583   443.659597   2041.489516   2724.926945   3992.132192
2.413833   445.486238   1957.138517   2723.398607   3956.731789
2.420083   466.248423   2057.536799   2753.790990   3954.890241
2.426333   429.264323   2083.587348   2718.519028   4025.211614
2.432583   410.418846   2079.517235   2733.436575   4039.840587
2.438833   408.482086   2059.435835   2626.187806   4036.177531
2.445083   361.670854   2031.242104   2695.980313   4053.116600
2.451333   332.988499   2004.623762   2760.311700   4111.562883
2.457583   380.546808   1952.543969   2631.096169   4111.191141
2.463833   369.950942   1976.999375   2442.780978   3971.028754
2.470083   343.523333   2049.468726   2709.507899   4154.374983
2.476333   353.523560   2076.522760   2782.848154   4142.657963
2.482583   356.371733   2082.478881   2835.320502   4132.349411
2.488833   348.192005   2099.482929   2786.939855   4170.684483
2.495083   352.930210   2134.663686   2824.688516   4141.337689
2.501333   341.360699   2149.284481   2853.174441   4131.439287
2.507583   337.343816   2149.102191   2857.416356   4176.763440
2.513833   335.161859   2166.317777   2881.947615   4194.788019
2.520083   305.472452   2170.914626   2891.147826   3948.997243
2.526333   284.876255   2139.121688   2862.847607   4118.789563
2.532583   267.816128   2144.455380   2839.534568   4239.536056
2.538833   266.516687   2162.440043   2875.543339   4246.995334
2.545083   272.758022   2159.864672   2865.239856   4272.573545
2.551333   232.086776   2143.238807   2770.756025   4239.732055
2.557583   231.254259   2145.140454   2769.963367   4102.067191
2.563833   236.334717   2152.914319   2803.537726   4346.497595
2.570083   217.461356   2153.279159   2835.343156   4316.027377
2.576333   214.960471   2185.274397   2864.234549   4301.453474
2.582583   211.413795   2207.419537   2898.866086   4233.100715
2.588833   206.216808   2180.741644   2894.453918   4290.057569
2.595083   209.837204   2241.308576   2826.517815   4284.618863
2.601333   206.109227   2032.622185   2744.871285   4264.410479
2.607583   203.554347   1928.065284   2789.935634   4342.642844
2.613833   207.435021   1879.796761   2822.485148   4239.556205
2.620083   204.740852   1723.929465   2769.405416   4068.858423
2.626333   210.238086   1750.676583   2785.866533   4102.983077
2.632583   212.123816   1578.257307   2756.884924   3882.164939
2.638833   226.060554   1661.008393   2707.907367   3933.934423
2.645083   221.538566   1979.240571   2727.723002   3988.457908
2.651333   216.954006   2033.537297   2841.092737   4005.848625
2.657583   230.701188   1964.980842   2827.738406   4078.568037
2.663833   225.525074   1986.047231   2802.193987   4094.764792
2.670083   369.876506   1930.401506   2742.637376   4105.422472
2.676333   203.765621   1668.476781   2753.117973   4006.590511
2.682583   209.942950   1571.448204   2687.668663   3950.187532
2.688833   204.282861   1662.368632   2678.208141   3917.470787
2.695083   143.674021   2268.776739   3199.578931   4187.625144
2.701333   494.755041   2316.321128   3204.800791   4198.375516
2.707583   578.766984   2361.230746   3244.299652   4095.478804
2.713833   578.209426   2168.301945   3162.499719   4086.046832
2.720083   500.251474   2041.936666   3213.192101   4153.011724
2.726333   453.674468   2551.300445   3567.734293   4299.839315
2.732583   417.498251   2503.439227   3346.648715   4193.578968
2.738833   407.807473   2295.872126   3011.263072   4094.781381
2.745083   274.982029   2108.165317   2986.722353   4144.662150
2.751333   280.157743   2087.561715   2951.361134   4108.480982
2.757583   307.153259   2089.751810   2950.271490   4009.854915
2.763833   336.333266   2101.886719   2930.717868   4193.585044
2.770083   336.947956   2120.352281   2947.247684   4099.667714
2.776333   339.515749   2132.730775   2945.738926   3895.640068
2.782583   329.812818   2126.868032   2922.573932   4184.968278
2.788833   325.639217   2144.504172   2952.261409   3986.521170
2.795083   323.548708   2162.918052   2965.427324   4180.299146
2.801333   316.849457   2133.896614   2974.272449   4059.078256
2.807583   314.833984   2163.795354   3008.957101   4289.488076
2.813833   317.134982   2184.464690   3036.882478   4280.704851
2.820083   302.627280   2157.630838   2958.471252   4225.232931
2.826333   301.021134   2143.744104   2917.440922   4231.967177
2.832583   285.852217   2177.002784   2946.259122   4187.484422
2.838833   287.219234   2155.011630   2935.118913   4309.320619
2.845083   300.576088   2152.627121   2929.600571   4310.482768
2.851333   277.533652   2152.772106   2884.010544   4286.535226
2.857583   263.393331   2168.586792   2910.928025   4286.798786
2.863833   234.500168   2184.355251   2979.409266   4359.828590
2.870083   221.721973   2183.046755   2911.422254   4362.896782
2.876333   218.189506   2171.136726   2959.256506   4521.595760
2.882583   215.719470   2191.948900   3079.774964   4619.377368
2.888833   212.870618   2181.779990   3014.112242   4491.708293
2.895083   216.555251   2133.230106   2954.365266   4255.704897
2.901333   216.095283   2158.990414   3000.492947   4059.905738
2.907583   226.723039   2206.811535   3045.488558   4126.644699
2.913833   233.781528   2124.412777   3043.032939   4131.698069
2.920083   244.289583   2084.003037   3098.163202   4130.713245
2.926333   248.813561   2146.973705   3037.189020   4171.403419
2.932583   254.137868   2208.529140   2921.359225   4161.519411
2.938833   232.320582   2012.258735   2895.796417   3574.272141
2.945083   226.372903   1830.868153   2853.392758   3163.950666
2.951333   235.876299   1861.217734   2564.133636   3031.803853
2.957583   269.015129   2109.505323   2950.871897   --undefined--
2.963833   269.723323   1407.591156   2163.015794   2942.827289
2.970083   255.352413   2014.719126   2060.695170   3041.713890
2.976333   238.047612   2041.532695   2092.850558   3055.776795
2.982583   230.957242   2015.445140   2910.108575   4426.215843
2.988833   245.319184   2020.948220   2387.082710   3016.428113
2.995083   275.135704   1603.819311   2575.732081   3030.552468
3.001333   239.518619   1805.584516   2912.773868   3727.632864
3.007583   233.131099   1891.362825   3003.566913   4048.465250
3.013833   206.873399   1971.986765   3026.909682   4130.542522
3.020083   109.602765   2144.486778   2799.830409   4153.171338
3.026333   501.558529   2119.875437   2754.331400   3737.768432
3.032583   585.299853   2056.046750   2723.433006   4035.278576
3.038833   580.452830   2076.613384   2783.902649   3922.910106
3.045083   577.959108   2149.522237   2814.810342   3946.703621
3.051333   511.995060   2172.047072   2833.742327   4192.303992
3.057583   484.389316   2210.199074   2924.724550   4342.561299
3.063833   466.444690   2306.564746   2924.735457   4241.072235
3.070083   511.595564   2272.016104   2851.348085   4001.367747
3.076333   525.501704   2357.936560   2817.432839   3969.416478
3.082583   504.923200   2269.795011   2883.705135   4060.481750
3.088833   498.272363   2312.036502   2825.582411   4281.097342
3.095083   582.867891   2276.992892   2685.176398   4215.445282
3.101333   545.873072   2261.812054   2650.325150   4200.291205
3.107583   558.362650   2117.989982   2702.099689   4117.054734
3.113833   494.104903   2150.593872   2804.432882   4198.071326
3.120083   484.048710   2259.013454   2602.902324   4062.087195
3.126333   505.225623   2199.352393   2609.325651   4083.499352
3.132583   535.190152   2105.138809   2669.168421   4107.597074
3.138833   498.086560   2006.979257   2769.633672   4081.001298
3.145083   365.161039   2196.276283   2900.787453   3835.109944
3.151333   773.907832   2428.163879   3372.946238   4586.063869
3.157583   737.308162   2415.257760   2913.187555   4184.492504
3.163833   666.901622   2308.423883   2577.093938   4035.698839
